Date Made Public,City,State,Type of breach,Type of organization,Total Records,Year of Breach,Latitude,Longitude
6-Apr-15,Visalia,California,DISC,GOV,845,2015,36.277556,-119.314875
10-Apr-15,Riverside,California,PORT,EDU,0,2015,33.977776,-117.327913
20-May-15,Baltimore,Maryland,HACK,BSF,"1,100,000",2015,39.290385,-76.612189
10-Apr-15,Brandon,Florida,DISC,BSF,0,2015,27.937801,-82.285925
10-Apr-15,Woodland Hills,California,HACK,BSF,0,2015,34.178839,-118.602053
13-Apr-15,Modesto,California,UNKN,MED,0,2015,37.665277,-120.958025
2-Apr-15,San Diego,California,UNKN,BSF,0,2015,32.959567,-117.158079
13-Apr-15,San Francisco,California,HACK,MED,0,2015,37.781351,-122.410928
12-May-15,Seattle,Washington,HACK,BSR,0,2015,47.60621,-122.332071
16-Apr-15,San Diego,California,PORT,MED,0,2015,32.830356,-117.120569
24-Apr-15,West Covina,California,HACK,BSO,0,2015,34.068621,-117.938953
17-Mar-15,Mountlake Terrace,Washington,HACK,BSF,"11,000,000",2015,47.788153,-122.308741
15-Jun-15,Fairfax,Virginia,HACK,BSO,0,2015,38.873405,-77.232536
16-Jun-15,Houston,Texas,HACK,BSO,0,2015,37.326159,-91.955988
12-Jun-15,Memphis ,Tennessee,HACK,BSR,0,2015,35.149534,-90.04898
18-Dec-14,Fairfax,Virginia,HACK,BSO,"48,439",2014,38.864455,-77.230308
1-Jan-15,La Mesa,California,DISC,BSF,662,2015,32.767829,-117.023084
22-Jun-15,La Mesa,California,DISC,BSF,662,2015,32.778421,-116.995623
22-Jun-15,Lake Forest,Illinois,DISC,BSF,0,2015,42.2462,-87.899462
19-Jun-15,Portland,Oregon,HACK,BSR,0,2015,45.445159,-122.77509
25-Jun-15,Manhattan,New York,DISC,BSF,0,2015,40.78306,-73.971249
29-Jun-15,Washington,District Of Columbia,INSD,GOV,0,2015,38.907192,-77.036871
2-Jul-15,New York,New York,HACK,BSO,0,2015,40.712784,-74.005941
2-Jul-15,Boston,Massachusetts,HACK,EDU,0,2015,42.360083,-71.05888
2-Jul-15,San Dimas,California,HACK,EDU,0,2015,34.117895,-117.807883
5-May-16,Roseland,New Jersey,HACK,BSF,0,2016,40.820656,-74.293759
3-Jun-15,Corona,California,PORT,BSF,0,2015,33.818817,-117.508483
2-Jul-15,Cambridge,Massachusetts,HACK,EDU,0,2015,42.373616,-71.109734
10-Jun-15,Calistoga,California,HACK,BSO,0,2015,38.578797,-122.579705
9-Jul-15,Denver,Colorado,HACK,BSO,0,2015,39.739236,-104.990251
13-Jul-15,Jersey City,New Jersey,HACK,BSF,0,2015,40.727733,-74.035184
13-Jul-15,Ione,California,DISC,GOV,0,2015,38.369629,-120.953345
13-Jul-15,Ione,California,DISC,GOV,0,2015,38.369629,-120.953345
10-Jul-15,Austin,Texas,HACK,BSO,0,2015,39.468899,-117.196098
10-Jul-15,New York,New York,HACK,BSO,0,2015,40.766245,-73.982425
8-Jul-15,San Diego,California,HACK,BSO,0,2015,32.772071,-117.246821
6-Jul-15,Westchester,Illinois,HACK,BSO,0,2015,41.846156,-87.904733
17-Jun-15,Orange,California,INSD,MED,0,2015,33.787989,-117.890134
3-Jun-15,Boulder,Colorado,HACK,BSO,0,2015,40.014986,-105.270546
10-Jan-14,Dallas,Texas,HACK,BSR,"1,100,000",2014,32.780732,-96.797295
22-May-15,Miami,Florida,HACK,BSO,"3,500,000",2015,25.76168,-80.19179
18-Jul-15,Imperial Beach,California,INSD,BSR,100,2015,32.584753,-117.091167
17-Jul-15,Oakland,California,PORT,BSF,0,2015,37.849961,-122.252658
21-Jul-15,Cerritos,California,PORT,BSO,0,2015,33.868076,-118.059132
27-Jul-15,Los Angeles,California,INSD,BSF,0,2015,34.049434,-118.25013
29-Jul-15,Chicago,Illinois,HACK,BSO,0,2015,41.878807,-87.636005
3-Aug-15,Hot Springs,South Dakota,PHYS,MED,"1,100",2015,34.5037,-93.05518
7-Aug-15,Southlake,Texas,HACK,BSO,0,2015,32.941236,-97.134178
26-Jun-15,Fort Wayne,Indiana,HACK,MED,"390,000",2015,41.068132,-85.225482
29-Jul-15,Oakland,California,INSD,MED,0,2015,37.819284,-122.263807
7-Aug-15,San Jose,California,HACK,BSO,0,2015,37.338208,-121.886329
27-Jul-15,Santa Ana,California,HACK,BSO,0,2015,33.75275,-117.872831
17-Jul-15,San Francisco,California,PORT,MED,0,2015,37.799917,-122.408848
3-Aug-15,Fresno,California,PORT,MED,0,2015,36.779272,-119.781546
20-Jul-15,Vancouver,British Columbia,HACK,BSO,0,2015,49.282729,-123.120738
5-Jan-15,New York,New York,INSD,BSF,"350,000",2014,40.712784,-74.005941
17-Aug-15,Charlottesville,Virginia,HACK,EDU,0,2015,38.029306,-78.476678
19-Jul-15,Toronto,Ontario,HACK,BSO,"37,000,000",2015,43.653226,-79.383184
19-Aug-15,Jacksonville,Florida,HACK,BSO,"93,000",2015,30.136493,-81.532047
4-Aug-15,Costa Mesa,California,HACK,BSO,0,2015,33.639122,-117.942479
6-Aug-15,Toronto,Ontario,HACK,BSO,0,2015,43.653226,-79.383184
12-Aug-15,Dallas,Texas,DISC,BSF,0,2015,32.776664,-96.796988
7-Aug-15,New York,New York,PORT,BSO,0,2015,40.675263,-73.971273
12-Aug-15,"Los Angeles, CA 90094-2536",,HACK,NGO,0,2015,33.982885,-118.404731
14-Aug-15,San Francisco,California,HACK,BSO,0,2015,37.77493,-122.419416
20-Aug-15,Alpharetta,Georgia,PORT,BSF,0,2015,34.060128,-84.246251
21-Aug-15,Oakland,California,PHYS,BSO,0,2015,37.816015,-122.26343
1-Sep-15,Los Angeles,California,PORT,MED,"1,200",2015,34.052234,-118.243685
31-Aug-15,St. Paul,Minnesota,DISC,GOV,18,2015,44.953703,-93.089958
26-Aug-15,Eureka,California,PORT,MED,0,2015,48.967446,-115.081062
2-Sep-15,Washington,District Of Columbia,HACK,BSO,0,2015,38.895177,-77.002798
24-Feb-15,Washington ,District Of Columbia,HACK,BSO,"700,000",2015,38.907192,-77.036871
24-Nov-14,New York,New York,HACK,BSO,"47,000",2014,40.712784,-74.005941
9-Sep-15,Durham,North Carolina,HACK,BSO,0,2015,36.002814,-78.904058
1-Feb-15,Brooklyn,New York,PHYS,BSO,0,2015,40.722503,-73.959758
11-Sep-15,Sacramento,California,INSD,MED,0,2015,38.605414,-121.518387
14-Sep-15,Newport Beach,California,HACK,BSO,0,2015,33.61891,-117.928947
17-Sep-15,Los Angeles,California,HACK,BSO,"663,200",2015,34.052234,-118.243685
15-Sep-15,New Orleans,Louisiana,PORT,EDU,"5,000",2015,29.951066,-90.071532
17-Jul-15,Los Angeles,California,HACK,MED,"4,500,000",2015,34.052234,-118.243685
10-Sep-15,Syracuse,New York,HACK,BSF,"10,000,000",2015,43.048122,-76.147424
2-Sep-15,San Diego,California,HACK,BSO,0,2015,32.715738,-117.161084
4-Jun-15,Washington ,District Of Columbia,HACK,GOV,"21,500,000",2015,38.907192,-77.036871
17-Sep-15,Northridge,California,PHYS,BSO,0,2015,34.238125,-118.530123
25-Sep-15,Newport Beach,California,DISC,MED,0,2015,33.612701,-117.870553
28-Sep-15,Palo Alto,Virginia,DISC,MED,0,2015,37.441883,-122.14302
29-Sep-15,Barrington,Illinois,PORT,MED,"1,009",2015,42.153914,-88.136189
25-Sep-15,Durham,North Carolina,DISC,BSF,0,2015,35.95822,-78.96133
25-Sep-15,Springfield,Massachusetts,PHYS,BSO,0,2015,42.101483,-72.589811
25-Sep-15,Newark,New Jersey,DISC,GOV,"1,100",2015,40.070396,-82.310384
25-Sep-15,New York ,New York,INSD,BSO,0,2015,40.772511,-73.981784
21-Sep-15,Larkspur,California,HACK,BSO,"1,500,000",2015,37.948658,-122.510013
27-Sep-15,Santa Monica,California,HACK,BSO,0,2015,34.019454,-118.491191
14-Feb-14,Costa Mesa,California,HACK,BSF,0,2014,33.689456,-117.874016
6-Oct-15,Bronx,New York,DISC,MED,0,2015,40.849335,-73.842588
1-Oct-15,Cost Mesa,California,HACK,BSF,"15,000,000",2015,33.641132,-117.918669
6-Oct-15,Mooresville,California,DISC,EDU,0,2015,35.596483,-80.902712
2-Oct-15,Norfolk,Virginia,PORT,MED,"1,040",2015,36.862103,-76.303582
1-Oct-15,Washington,District Of Columbia,HACK,BSF,"6,400",2015,38.904107,-77.040998
2-Oct-15,San Francisco,California,DISC,BSF,0,2015,37.77493,-122.419416
11-Sep-15,Walnut Creek,California,UNKN,BSF,0,2015,37.908536,-122.066336
8-Oct-15,Austin,Texas,HACK,BSO,0,2015,30.267153,-97.743061
8-Oct-15,Hollywood,California,HACK,BSO,0,2015,34.093899,-118.379612
9-Oct-15,Miami,Florida,DISC,BSF,"1,400",2015,25.76168,-80.19179
9-Oct-15,Decatur,Georgia,HACK,BSO,0,2015,33.774828,-84.296312
9-Oct-15,Vacaville,California,DISC,GOV,0,2015,38.357046,-122.001696
12-Oct-15,New York,New York,HACK,BSF,"3,500",2015,40.712784,-74.005941
7-Oct-15,Woburn,Massachusetts,HACK,BSO,0,2017,42.479262,-71.152277
1-Oct-15,St. Louis,Missouri,HACK,BSF,"4,600,000",2015,38.627003,-90.199404
9-Oct-15,Wausau,Wisconsin,PORT,BSF,"2,800",2015,38.569308,-121.355712
13-Oct-15,Bethesda,Maryland,HACK,EDU,0,2015,39.001344,-77.085776
13-Oct-15,Reno,Nevada,HACK,BSO,0,2015,39.499872,-119.802395
24-Jan-14,Atlanta,Georgia,PORT,BSO,"18,000",2014,33.770933,-84.396644
13-Oct-15,Phoenix,Arizona,HACK,BSO,200,2015,33.448377,-112.074037
14-Oct-15,Oklahoma City,Oklahoma,PORT,MED,"7,693",2015,35.478676,-97.497358
16-Oct-15,Knocksville,Tennessee,HACK,BSO,0,2015,35.960638,-83.920739
16-Oct-15,Emeryville,California,HACK,BSO,0,2015,37.841814,-122.289736
16-Oct-15,San Diego,California,PORT,NGO,"1,182",2015,32.812389,-117.153976
16-Oct-15,Granville,North Carolina,DISC,MED,"1,615",2015,40.068119,-82.519604
13-Oct-15,Denver,Colorado,HACK,BSO,"60,000",2015,39.739236,-104.990251
22-Oct-15,Osceola County,Florida,DISC,GOV,0,2015,28.101984,-81.075466
22-Oct-15,Osceola County,Florida,DISC,GOV,0,2015,28.101984,-81.075466
22-Oct-15,San Francisco,California,HACK,BSO,0,2015,37.800155,-122.401883
26-Oct-15,El Paso,Texas,DISC,MED,"11,100",2015,31.773006,-106.47683
3-Oct-15,Suffolk,Virginia,INSD,MED,"1,040",2015,36.773281,-76.581092
22-Oct-15,Kirkland,Washington,HACK,BSO,0,2015,47.679816,-122.197021
30-Oct-15,Washington,District Of Columbia,HACK,BSO,"6,400",2015,38.904107,-77.040998
28-Oct-15,Las Vegas,Nevada,HACK,BSO,0,2015,36.169941,-115.13983
23-Nov-15,Atlanta,Georgia,HACK,BSO,0,2015,33.748995,-84.387982
9-Nov-15,Pomona,California,HACK,BSO,"590,000",2015,34.062348,-117.752111
2-Nov-15,Brooksville,Florida,HACK,BSO,0,2015,28.478269,-82.45913
4-Nov-15,Parsippany,New Jersey,DISC,BSO,0,2015,40.848517,-74.450576
16-Nov-15,Rockville ,Connecticut,HACK,BSO,0,2015,39.083997,-77.152758
15-Nov-15,New York,New York,HACK,BSO,0,2015,40.712784,-74.005941
29-Oct-15,Inglewood,California,HACK,BSO,0,2015,33.964007,-118.371182
9-Nov-15,Sacramento,California,DISC,GOV,0,2015,38.581572,-121.4944
18-Nov-15,Fulton County,Georgia,DISC,GOV,"6,000,000",2015,33.803397,-84.396254
18-Nov-15,Lakeforest,Illinois,DISC,BSO,0,2015,33.646966,-117.689218
20-Nov-15,Stamford,Connecticut,HACK,BSO,0,2015,41.05343,-73.538734
27-Nov-15,Blauvelt,,INSD,BSO,0,2015,41.06343,-73.957638
27-Nov-15,Decatur,Georgia,DISC,EDU,0,2015,33.774828,-84.296312
30-Nov-15,Los Angeles,California,HACK,BSO,0,2015,34.052234,-118.243685
30-Nov-15,Birmingham,Alabama,PORT,MED,"3,397",2015,33.520661,-86.80249
25-Nov-15,South Jordan,Utah,HACK,BSO,0,2015,40.571981,-111.910106
25-Sep-15,McClean ,Virginia,HACK,BSO,0,2015,38.933868,-77.17726
23-Nov-15,Jefferson County,Texas,DISC,GOV,0,2015,39.58003,-105.266293
23-Nov-15,Damariscotta,Maine,HACK,BSR,"3,000",2015,44.032877,-69.518888
17-Nov-15,Dallas County,Texas,DISC,GOV,0,2015,32.802468,-96.8351
30-Nov-15,Arlington Heights,Illinois,HACK,BSO,"5,100,000",2015,42.08836,-87.980627
3-Dec-15,Danvers,Massachusetts,PHYS,EDU,160,2015,42.575001,-70.932122
4-Dec-15,Omaha,Nebraska,DISC,BSF,"1,872",2015,41.252363,-95.997988
1-Dec-15,Santa Barbara,California,DISC,MED,"11,000",2015,34.420831,-119.69819
1-Dec-15,Torrance,California,DISC,BSF,0,2015,33.835849,-118.340629
7-Dec-15,Bayonne,New Jersey,HACK,BSO,0,2015,40.676504,-74.093491
8-Dec-15,Middletown ,Connecticut,HACK,MED,946,2015,41.562321,-72.650649
11-Dec-15,Portland ,Oregon,INSD,MED,"5,372",2015,45.523062,-122.676482
10-Dec-15,San Francisco,California,HACK,BSO,"30,000",2015,37.77493,-122.419416
8-Dec-15,Sacramento,California,DISC,MED,0,2015,38.581572,-121.4944
8-Dec-15,Dallas,Texas,HACK,BSO,0,2015,33.006522,-96.828216
11-Dec-15,Brooklyn,New York,HACK,BSO,0,2015,40.678178,-73.944158
14-Dec-15,Sacramento,California,UNKN,BSF,0,2015,38.581572,-121.4944
15-Dec-15,Anaheim,California,DISC,BSF,0,2015,33.800957,-117.888445
15-Dec-15,Pittsburgh,Pennsylvania,HACK,BSO,0,2015,40.440625,-79.995886
2-Dec-15,Vacaville,California,HACK,BSF,0,2015,38.350071,-121.994641
18-Dec-15,Dallas,Texas,INSD,BSO,0,2015,32.776664,-96.796988
22-Dec-15,Columbia,Missouri,HACK,BSR,0,2015,34.00071,-81.034814
23-Dec-15,Huntington Beach,California,HACK,BSO,0,2015,33.734737,-117.994262
23-Dec-15,Phoenix,Arizona,PORT,BSO,0,2015,33.399136,-112.017755
22-Dec-15,Round Rock,Texas,PORT,MED,"1,359",2015,30.508255,-97.678896
22-Dec-15,Hampton,Virginia,DISC,EDU,0,2015,37.029869,-76.345222
22-Dec-15,South Jordan ,Utah,DISC,MED,0,2015,40.56217,-111.929658
21-Dec-15,Fort Meyers,Florida,PHYS,MED,0,2015,26.640628,-81.872308
21-Dec-15,Oshkosh,Wisconsin,PORT,MED,509,2015,44.024706,-88.542614
24-Dec-15,New York,New York,HACK,BSO,0,2015,40.712784,-74.005941
21-Dec-15,sunnyvale,California,HACK,BSO,0,2015,37.36883,-122.03635
5-Jan-16,Fremont,California,HACK,MED,0,2016,37.54827,-121.988572
31-Dec-15,Los Angeles,California,DISC,MED,0,2015,34.140785,-118.183761
4-Jan-16,Brecksville,Ohio,PORT,GOV,"50,000",2015,41.319776,-81.62679
27-Dec-15,Storrs,Connecticut,HACK,EDU,0,2015,41.808431,-72.249523
27-Dec-15,Boston,Massachusetts,HACK,BSF,670,2015,42.360083,-71.05888
28-Dec-15,Portland,Oregon,DISC,GOV,967,2015,45.523062,-122.676482
18-Dec-15,Albuquerque,New Mexico,PHYS,MED,0,2015,35.085334,-106.605553
5-Jan-15,Jacksonville,Florida,HACK,MED,"1,859",2015,30.332184,-81.655651
8-Jan-16,San Diego,California,HACK,BSO,"320,000",2016,32.715738,-117.161084
13-Oct-15,San Francisco,California,DISC,BSO,674,2015,37.77493,-122.419416
6-Jan-16,Lafayette,Indiana,PORT,MED,0,2016,30.22409,-92.019843
7-Jan-15,St. Louis,Missouri,HACK,MED,"4,000",2015,38.627003,-90.199404
7-Jan-16,Lebanon,Indiana,PORT,MED,"43,890",2015,36.20811,-86.291102
7-Jan-15,Austin,Texas,HACK,MED,"7,029",2015,30.267153,-97.743061
12-Jan-15,Cucamonga,California,PHYS,MED,"1,030",2015,35.306787,-112.309725
15-Jan-15,Winter Park,Florida,PHYS,MED,500,2015,28.6,-81.339235
16-Jan-15,Dallas,Texas,PHYS,MED,"4,920",2015,32.776664,-96.796988
23-Jan-15,Albany,New York,PORT,MED,"5,117",2015,42.652579,-73.756232
23-Jan-15,Corpus Christi,Texas,HACK,MED,"1,600",2015,27.800583,-97.396381
23-Jan-15,San Francisco,California,INSD,MED,858,2015,37.77493,-122.419416
23-Jan-15,Los Angeles,California,DISC,MED,"1,285",2015,34.052234,-118.243685
29-Jan-15,Tacoma,Washington,PORT,MED,"2,000",2015,47.252877,-122.444291
29-Jan-15,Mid-Atlantic ,Maryland,DISC,MED,630,2015,40.216408,-73.276536
29-Jan-15,Moreno Valley,California,PORT,MED,"7,925",2015,33.912178,-117.196004
29-Jan-15,Dallas,Texas,PORT,MED,678,2015,32.776664,-96.796988
5-May-14,Worcester,Massachusetts,INSD,MED,"14,100",2014,42.262593,-71.802293
5-Jan-16,Hooksett,New Hampshire,DISC,EDU,"140,000",2016,43.039228,-71.4534
19-Jan-16,Venice,California,DISC,BSO,"325,000",2016,27.099778,-82.454263
9-Mar-15,Rancho Cucamonga,California,STAT,MED,0,2014,34.081915,-117.568733
15-Jan-16,Richmond,Virginia,DISC,GOV,0,2015,37.536603,-77.429885
15-Jan-16,Chicago,Illinois,HACK,BSO,0,2016,41.878114,-87.629798
25-Jan-16,Charlottesville,Virginia,HACK,EDU,"1,440",2016,38.029306,-78.476678
28-Dec-15,Unknown,,DISC,BSO,"191,000,000",2016,42.230537,-83.74664
16-Jan-16,Allentown,Pennsylvania,STAT,BSO,0,2016,40.608431,-75.490183
6-Jan-16,Glendale,Arizona,CARD,BSO,0,2016,34.142508,-118.255075
16-Jan-16,San Anselmo,California,HACK,BSO,20,2016,37.977379,-122.562424
18-Jan-16,Cedar Falls,Iowa,UNKN,EDU,100,2016,42.534899,-92.445316
18-Jan-16,Oklahoma City,Oklahoma,PHYS,BSO,0,2016,35.46756,-97.516428
19-Jan-16,Indianapolis,Indiana,PHYS,BSF,0,2016,39.768403,-86.158068
17-Dec-15,Houston,Texas,HACK,BSO,0,2015,29.760427,-95.369803
12-Jan-16,New York,New York,HACK,BSO,0,2016,40.757932,-73.986072
12-Jan-16,Des Moines,Iowa,HACK,BSO,0,2016,41.609903,-93.617962
2-Feb-16,Honolulu,Hawaii,DISC,MED,"10,800",2016,21.306944,-157.858333
1-Feb-16,Evans,Georgia,HACK,BSF,"8,800",2016,33.533746,-82.130675
13-Jan-16,Cedar Rapids,Iowa,HACK,BSF,450,2016,42.037549,-91.657429
1-Feb-16,Dallas,Texas,HACK,BSO,"5,200",2016,32.776664,-96.796988
4-Feb-16,Orlando,Florida,HACK,EDU,"63,000",2016,28.538336,-81.379237
25-Jan-16,Chicago,Illinois,PHYS,MED,"1,950",2016,41.878114,-87.629798
14-Jan-16,Paterson,New Jersey,HACK,MED,"3,000",2016,40.916765,-74.171811
14-Jan-16,Los Angeles,California,HACK,MED,"20,764",2016,34.052234,-118.243685
15-Jan-16,Kalispell,Montana,PORT,MED,"28,209",2016,48.191989,-114.316813
4-Jan-16,Aventura,Florida,PHYS,MED,"1,457",2016,25.956481,-80.139212
2-Feb-16,West Des Moines,Iowa,PHYS,MED,"2,300",2016,41.577212,-93.711332
9-Feb-16,Washington,District Of Columbia,INSD,GOV,"91,000",2016,41.301408,-91.691642
10-Feb-16,Washington ,District Of Columbia,HACK,GOV,"101,000",2016,38.907192,-77.036871
1-Feb-16,San Jose,California,HACK,BSO,0,2016,37.338208,-121.886329
18-Feb-16,New York,New York,HACK,BSO,0,2016,40.712784,-74.005941
5-Feb-16,Mountain View,California,HACK,BSR,0,2016,37.392425,-122.071879
8-Feb-16,Baja,California,HACK,BSF,0,2016,37.294892,-120.446975
21-Jan-16,Seattle,Washington,HACK,BSO,0,2016,47.60621,-122.332071
25-Jan-16,Simi Valley,California,DISC,EDU,0,2016,34.275868,-118.79798
25-Jan-16,Seattle,Washington,HACK,BSO,0,2016,47.596995,-122.333683
25-Jan-16,Draper,Utah,DISC,MED,0,2016,40.480554,-111.892012
26-Jan-16,San Diego,California,DISC,GOV,0,2016,32.83385,-117.130887
26-Feb-16,Woodland ,California,HACK,BSO,"15,000",2016,38.686416,-121.763284
26-May-15,Washington,District Of Columbia,UNKN,GOV,"700,000",2015,38.907192,-77.036871
12-Feb-16,Tulare,California,HACK,MED,0,2016,36.221038,-119.344828
6-Mar-16,Scottsvalley,California,HACK,BSO,"10,000",2016,37.046016,-122.015754
7-Mar-16,San Diego,California,DISC,BSO,0,2016,32.680189,-116.259909
4-Mar-16,Venice,California,HACK,BSO,700,2016,27.099778,-82.454263
11-Mar-16,Newport Beach,California,HACK,BSO,0,2016,33.61891,-117.928947
2-Sep-14,Atlanta,Georgia,HACK,BSR,"56,000,000",2014,33.748995,-84.387982
1-Mar-16,San Jose,California,HACK,BSO,0,2016,37.341665,-121.914754
4-Mar-16,Orlando,Florida,HACK,BSO,0,2016,28.435227,-81.473257
24-Mar-16,New York,New York,HACK,BSO,0,2016,40.712784,-74.005941
4-Mar-16,Fort Meyers,Florida,HACK,MED,"2,200,000",2016,26.596093,-81.866226
8-Mar-16,Reston,Virginia,HACK,BSO,0,2016,38.949609,-77.386226
8-Mar-16,Carle Place,New York,HACK,BSO,0,2016,40.742789,-73.621614
11-Mar-16,Redwood City,California,HACK,BSO,0,2016,37.485215,-122.236355
14-Mar-16,San Diego,California,HACK,BSO,0,2016,32.715738,-117.161084
15-Mar-16,Fairfield,California,DISC,BSO,0,2016,38.231427,-122.125969
16-Mar-16,Roanoke,Virginia,HACK,BSR,0,2016,37.317428,-79.959208
16-Mar-16,Waltham,Massachusetts,HACK,BSO,0,2016,42.404762,-71.274298
21-Mar-16,Hartford,Connecticut,HACK,BSO,0,2016,41.765061,-72.675603
23-Mar-16,Chatsworth,California,HACK,BSR,0,2016,34.242236,-118.574953
25-Mar-16,Bakersfield,California,HACK,NGO,0,2016,35.363925,-119.061591
28-Mar-16,Phoenix,Arizona,HACK,BSO,0,2016,33.675117,-111.963173
28-Mar-16,Woodland,California,HACK,BSF,0,2016,38.676613,-121.771534
30-Mar-16,Palo Alto,California,HACK,BSO,0,2016,37.394293,-122.147949
5-Apr-16,Irvine,California,PORT,BSF,0,2016,33.653875,-117.747284
6-Apr-16,Baltimore,Maryland,HACK,BSF,0,2016,39.402509,-76.597189
7-Apr-16,New York,New York,HACK,BSO,0,2016,40.712784,-74.005941
2-Feb-15,Memphis,Tennessee,PORT,MED,"56,694",2015,35.207524,-89.801379
4-Feb-15,Indianola,Mississippi,DISC,MED,"19,000",2015,33.457231,-90.650115
5-Feb-15,Cincinnati,Ohio,DISC,MED,"5,000",2015,39.123773,-84.507991
11-Apr-16,Washington ,District Of Columbia,DISC,GOV,"44,000",2016,38.907192,-77.036871
8-Apr-16,Eden Prairie,Minnesota,PORT,MED,0,2016,44.890719,-93.416813
11-Apr-16,Brookfield ,Wisconsin,HACK,BSO,0,2016,43.092494,-88.072024
11-Apr-16,Newport Beach,California,HACK,BSO,0,2016,33.670409,-117.862143
11-Apr-16,Carson,California,HACK,BSO,0,2016,33.831675,-118.281693
26-Apr-16,San Francisco,California,HACK,EDU,"3,000",2016,37.77493,-122.419416
13-Apr-16,San Francisco,California,HACK,BSO,0,2016,37.787826,-122.400649
22-Apr-16,Berkeley,California,DISC,EDU,0,2016,37.871593,-122.272747
21-Apr-16,New York,New York,HACK,BSF,0,2016,40.754372,-73.976183
26-Apr-16,Seattle,Washington,HACK,BSO,0,2016,47.659739,-122.347744
26-Apr-16,Middletown,Ohio,HACK,BSO,0,2016,41.445927,-74.422934
6-Feb-16,New York,New York,PORT,MED,"2,772",2015,40.713329,-74.010158
9-Feb-15,Ottawa,Illinois,PHYS,MED,680,2015,41.35774,-88.824195
19-Apr-16,Pleasant Grove,Utah,HACK,BSO,0,2016,40.35987,-111.759272
19-Apr-16,Arlington,Washington,HACK,EDU,0,2016,32.735687,-97.108066
26-Apr-16,New York,New York,HACK,BSO,"1,100,000",2016,40.760286,-73.972244
9-Feb-15,Haywood County,North Carolina,STAT,MED,955,2016,35.624394,-82.993161
12-Feb-16,Fort Lauderdale,Florida,DISC,MED,600,2016,26.122439,-80.137317
18-Apr-16,Greenville,Texas,DISC,MED,"3,000",2015,34.852618,-82.39401
3-May-16,Nazareth,Pennsylvania,HACK,EDU,0,2016,40.741446,-75.298537
5-May-16,Glenwood Springs,Colorado,HACK,BSO,0,2016,39.550538,-107.324776
6-May-16,Mountain View ,California,DISC,BSO,0,2016,37.422359,-122.084344
9-May-16,Oakland,California,HACK,MED,0,2016,37.799181,-122.285895
5-May-16,Fresno,California,HACK,MED,"2,812",2016,36.746842,-119.772587
5-May-16,Washington ,District Of Columbia,HACK,BSO,0,2016,38.907192,-77.036871
27-Jan-16,Dublin,Ohio,HACK,BSO,0,2016,37.702152,-121.935792
16-May-16,Poway ,California,DISC,EDU,"70,000",2016,32.962823,-117.035865
20-May-16,Nashville,Tennessee,HACK,BSO,0,2016,36.099591,-86.755627
16-May-16,Ann Arbor,Michigan,HACK,BSO,0,2016,42.27863,-83.741055
19-May-16,Milwaukee,Wisconsin,HACK,BSO,0,2016,43.038903,-87.906474
24-May-16,Monument,Colorado,DISC,EDU,"2,000",2016,39.090783,-104.87084
31-May-16,Santa Monica,California,HACK,BSO,"360,000,000",2016,34.019454,-118.491191
6-May-16,Atlanta,Georgia,HACK,BSO,"431,000",2016,33.748995,-84.387982
1-Jun-16,Ashburn,Virginia,PORT,BSO,0,2016,39.043757,-77.487442
3-May-16,Roseville,California,HACK,BSO,0,2016,38.744705,-121.244052
4-May-16,Miami,Florida,HACK,BSO,0,2016,25.782487,-80.282067
4-May-16,,Ontario,HACK,BSO,0,2016,56.130366,-106.346771
5-May-16,Hume,California,HACK,BSO,0,2016,36.78771,-118.91349
3-May-16,Santa Rosa,California,HACK,BSF,0,2016,38.449125,-122.717295
20-Feb-15,,Texas,DISC,MED,"8,700",2015,40.760537,-73.97889
31-May-16,Redwood City,California,HACK,MED,0,2016,37.521112,-122.254753
24-May-16,Newport Beach,California,HACK,BSO,0,2016,33.666956,-117.858151
23-May-16,Berkeley,California,HACK,MED,0,2016,37.855161,-122.257971
